120480, 3162112, 1, 0, 0
120731, 2752512, 1, 0, 0
120981, 2375680, 1, 0, 0
121231, 1490944, 1, 0, 0
121481, 2097152, 1, 0, 0
121730, 1776578, 1, 0, 0
121980, 3096576, 1, 0, 0
122230, 3424256, 1, 0, 0
122480, 3047424, 1, 0, 0
122730, 2998272, 1, 0, 0
122980, 2048000, 1, 0, 0
123230, 3096576, 1, 0, 0
123481, 3276800, 1, 0, 0
123731, 2867200, 1, 0, 0
123981, 2768896, 1, 0, 0
124231, 163840, 1, 0, 0
124480, 1496931, 1, 0, 0
124730, 2310144, 1, 0, 0
124980, 3031040, 1, 0, 0
125230, 3244032, 1, 0, 0
125480, 3129344, 1, 0, 0
125730, 3244032, 1, 0, 0
125980, 2654208, 1, 0, 0
126231, 2621440, 1, 0, 0
126481, 2998272, 1, 0, 0
126731, 3506176, 1, 0, 0
126981, 3997696, 1, 0, 0
127231, 2883584, 1, 0, 0
127480, 2516819, 1, 0, 0
127730, 2703360, 1, 0, 0
127980, 3211264, 1, 0, 0
128230, 3375104, 1, 0, 0
128480, 3031040, 1, 0, 0
128730, 2752512, 1, 0, 0
128980, 3080192, 1, 0, 0
129231, 3850240, 1, 0, 0
129481, 3276800, 1, 0, 0
129731, 2031616, 1, 0, 0
129981, 3620864, 1, 0, 0
130231, 2998272, 1, 0, 0
130480, 3191261, 1, 0, 0
130730, 3112960, 1, 0, 0
130980, 2064384, 1, 0, 0
131230, 2949120, 1, 0, 0
131480, 3096576, 1, 0, 0
131730, 3227648, 1, 0, 0
131981, 3096576, 1, 0, 0
132231, 1196032, 1, 0, 0
132481, 2490368, 1, 0, 0
132731, 2375680, 1, 0, 0
132980, 3207710, 1, 0, 0
133230, 2768896, 1, 0, 0
133480, 3522560, 1, 0, 0
133730, 3014656, 1, 0, 0
133980, 2818048, 1, 0, 0
134230, 3014656, 1, 0, 0
134481, 1441792, 1, 0, 0
134731, 704512, 1, 0, 0
134981, 3637248, 1, 0, 0
135231, 3276800, 1, 0, 0
135480, 3388658, 1, 0, 0
135730, 3473408, 1, 0, 0
135980, 3211264, 1, 0, 0
136230, 3325952, 1, 0, 0
136480, 3440640, 1, 0, 0
136730, 3637248, 1, 0, 0
136981, 3325952, 1, 0, 0
137231, 3080192, 1, 0, 0
137481, 2473984, 1, 0, 0
137731, 475136, 1, 0, 0
137980, 3520257, 1, 0, 0
138230, 3227648, 1, 0, 0
138480, 2899968, 1, 0, 0
138730, 1867776, 1, 0, 0
138980, 2408448, 1, 0, 0
139230, 2572288, 1, 0, 0
139481, 1589248, 1, 0, 0
139731, 212992, 1, 0, 0
139981, 2244608, 1, 0, 0
140230, 2368771, 1, 0, 0
140480, 2113536, 1, 0, 0
140730, 2260992, 1, 0, 0
140980, 425984, 1, 0, 0
141230, 2244608, 1, 0, 0
141481, 1523712, 1, 0, 0
141731, 1196032, 1, 0, 0
141981, 1048576, 1, 0, 0
142231, 589824, 1, 0, 0
142480, 0, 1, 0, 0
142730, 0, 1, 0, 0
142980, 606208, 1, 0, 0
143230, 720896, 1, 0, 0
143480, 360448, 1, 0, 0
143731, 196608, 1, 0, 0
143981, 0, 1, 0, 0
144231, 0, 1, 0, 0
144481, 0, 1, 0, 0
144730, 0, 1, 0, 0
144980, 0, 1, 0, 0
145230, 0, 1, 0, 0
145480, 0, 1, 0, 0
145730, 0, 1, 0, 0
145981, 0, 1, 0, 0
146231, 0, 1, 0, 0
146481, 0, 1, 0, 0
146731, 0, 1, 0, 0
146980, 0, 1, 0, 0
147230, 0, 1, 0, 0
147480, 0, 1, 0, 0
147730, 0, 1, 0, 0
147980, 0, 1, 0, 0
148230, 0, 1, 0, 0
148481, 0, 1, 0, 0
148731, 0, 1, 0, 0
148981, 0, 1, 0, 0
149231, 0, 1, 0, 0
149480, 0, 1, 0, 0
149730, 0, 1, 0, 0
149980, 0, 1, 0, 0
150230, 0, 1, 0, 0
150480, 0, 1, 0, 0
150731, 0, 1, 0, 0
150981, 0, 1, 0, 0
151231, 0, 1, 0, 0
151481, 0, 1, 0, 0
151730, 0, 1, 0, 0
151980, 0, 1, 0, 0
152230, 0, 1, 0, 0
152480, 0, 1, 0, 0
152730, 0, 1, 0, 0
152981, 0, 1, 0, 0
153231, 0, 1, 0, 0
153481, 0, 1, 0, 0
153731, 0, 1, 0, 0
153980, 0, 1, 0, 0
